ID,Actual Loss,Predicted Loss
315434,466.15,1057.3397654791381
363551,952.55,1494.0177488173576
361947,428.84,1117.1817870794525
301867,3779.63,3467.3726052588886
249424,9718.08,8960.191710076248
352837,3184.59,2568.621966086084
13296,458.8,1384.8603612402378
561409,7458.07,1460.2661059293773
305575,1148.87,2947.7581582511025
510576,1452.19,2105.5669371190925
483061,1359.07,2308.3292747378573
572806,10180.37,8179.3945380325495
436078,9926.65,4818.373662660143
544579,14267.91,5051.106343567012
323629,7204.58,2667.0758330873045
403790,1228.39,1803.7517647748073
212146,4108.2,6876.76636894038
251793,1110.9,791.0953843899081
393783,8308.63,10156.526424787613
8244,10211.45,11950.61710585256
417904,1892.89,4860.977041451678
506136,1541.77,3062.0897698674976
426165,6103.15,2841.9319240303753
198305,2193.55,1913.2458952739503
421818,1108.4,1534.285465661391
504791,854.87,983.7965583965649
34553,3398.09,3342.736400432801
66417,5838.86,5430.456864100126
481669,4525.47,3714.4759699701026
446223,26621.13,14709.445039020646
438418,1424.9,1935.8381108207425
313396,1106.62,1770.1330659578616
584660,796.77,1621.8904899747795
10306,996.26,2421.133210331229
375044,1476.38,2532.0793672355844
81977,5086.71,2386.5613784310885
101583,961.72,1580.0816419443868
325756,716.65,1016.162577004927
446863,8001.51,6988.098439065214
300180,1332.46,1167.7192376365913
10222,909.72,1397.5161251194806
190042,1748.3,1905.902744778079
307071,7612.33,7756.458393557792
316012,2435.42,6156.135859610427
564385,1869.9,2203.0476746818395
248104,3486.92,3172.9994852563023
384533,3617.98,3749.5588289084153
120903,932.71,1147.3403147701556
135246,3366.49,2753.3594436533067
514958,12968.82,10014.52390822217
432686,2232.97,3105.1716639051665
473783,780.78,988.893941325937
278027,2982.19,3097.6119144140584
202353,1436.07,2574.213153620385
319325,461.73,1167.167419866419
215650,838.33,1696.943694620063
73466,3000.27,3322.179592248011
107046,2467.74,2620.011181412623
36388,2106.04,2696.813094059685
532967,5781.14,6429.525843935173
77796,10445.52,2678.707943699062
43411,645.42,896.9588968954286
145963,762.46,993.3129645783436
20210,1705.88,2158.0147468193345
27792,333.75,1115.89218218758
209576,14375.28,2323.3100270622376
508941,3400.88,1913.5456179766913
223031,18343.94,14154.085666198524
214382,1874.27,1769.520001502406
226331,8856.13,7613.387578909169
557119,2220.56,1202.5213391755562
336158,1647.13,2121.928563382472
539670,5836.6,2425.0766844770333
559741,2801.24,2521.078245961222
539993,6976.16,5160.826262980631
107596,2660.07,3816.6763178489473
510843,6583.72,4548.132361048891
304161,5620.45,2285.253721695721
8129,930.05,2057.503922744234
376302,2341.21,1478.5197654204803
297030,1236.06,1861.3988299304706
232695,1306.4,1471.8996169956156
553591,1313.21,1733.234112213846
138739,1840.57,1920.6910256895958
322913,508.75,1504.5749497172403
90446,3326.32,4456.503811843374
169000,9418.95,8899.692359930552
200370,1332.6,2077.319138160807
492990,2256.14,1437.1572427726026
318494,1483.25,1849.6273732411892
158090,8978.29,8366.978402206583
64961,2439.34,1102.8628346673245
459849,7780.09,7249.974502532261
351993,926.04,1657.190400935368
33473,3087.79,2923.8848971210964
509755,1642.16,1198.7870187772214
224940,1882.43,2383.4784008875868
464181,4096.39,5728.4897284528015
508232,2427.3,3568.134619763276
517540,16736.31,7764.630445010416
367182,1981.44,2274.700352297503
98495,987.37,2490.2857903199365
313476,1746.3,2403.3500677664038
190093,5007.47,3157.909504274685
312942,1300.59,2453.2451114520536
293023,5796.09,6117.980359171623
267102,2871.19,2960.265127478965
321277,2508.06,2237.8183877544466
148015,856.84,2717.2897122257054
158185,1446.84,1293.4215272940035
557904,2022.36,1322.935723210602
258766,5491.51,6099.979884687653
307859,1164.7,2216.7192680200255
484120,3987.56,2477.985996343247
104042,411.0,1499.2608569780173
327316,2978.15,3711.7126452191815
220488,3195.85,2334.6230743332144
289554,694.64,1483.1024993842489
290551,688.98,974.7368097721242
524093,590.93,1009.1123961547811
455520,1038.54,1251.1272848065012
261820,809.83,1098.7615377596137
259607,11170.25,6198.523789987021
535168,4290.39,4861.9758666242005
285569,2201.91,3558.626172777723
424513,2768.66,1873.4727365942508
314473,1403.61,1416.0279497155507
35246,1961.58,1742.3061364689647
100897,2492.21,1876.6558212702548
225288,6905.58,6351.0448322552675
14665,3237.82,1573.591049938974
212095,5032.56,3201.0857693732346
18902,2451.43,3407.247499830328
167904,5633.91,4066.556184200287
279194,1675.24,759.8802269295219
330680,5852.62,4192.991408295247
51210,2243.83,1736.6110379974298
181341,4049.09,4484.029428557739
147811,9229.85,7701.145426877067
155042,4678.32,2927.2425940532853
398736,802.48,907.930985928953
257995,5660.34,5051.981163039914
299307,7021.28,4341.375521836946
249207,2674.66,1394.2109626928532
547819,675.59,755.2074087151764
495350,1412.29,2154.065008581333
556967,5882.08,3607.8718894476983
493364,6941.67,5452.499436497955
545309,2168.89,2110.450272797076
211796,1348.81,1464.0755130871253
150625,1476.36,1945.8947947326337
379350,3007.29,2837.9809859334396
346106,1325.31,2756.6840915315893
564186,4592.3,2362.419828270834
166150,939.14,1138.0296263005253
147728,1272.22,1140.0183666818727
169953,1312.18,1451.2286596435852
500250,5236.11,4380.443212056556
433025,1161.69,1518.6692649186743
276128,1055.06,1857.055894356493
394446,838.64,1169.3606269512218
391813,1240.02,2330.9028742924565
245791,1008.34,1988.6305794724933
283607,5187.9,4190.494806083756
58752,1001.0,1557.9531597775322
98164,2392.32,3096.2318300820134
82939,973.64,2205.8116339904986
202437,2108.75,2466.5925149895056
194297,1812.14,1755.9709279100432
507486,855.73,1588.1734789803909
130433,1347.65,2695.215062784625
110638,1702.47,1861.9278275754373
88232,2241.36,4116.634183610505
192971,967.69,1463.6622759689963
498690,5677.2,3671.4537571458723
408351,650.58,1089.075171696121
194347,8471.4,7532.384868535657
549722,2469.6,2764.132934621167
483630,1402.77,2259.295297450737
149923,4037.59,6215.089400425933
101727,5757.69,6262.548938959664
83272,2362.51,2071.3238921577154
298939,2652.83,2131.0422345722423
201104,1606.68,2895.287273078075
391378,1205.13,1433.6107870296555
578259,5701.65,5271.493040360312
371308,946.88,1311.4135659495491
316035,1802.77,3468.798626859113
446119,1471.73,1490.4560683338004
236246,6534.33,2902.158505090728
431826,5618.24,2978.2163274781396
454254,2643.43,2285.6198911141823
198544,671.23,1590.2187220185438
117237,8179.64,6099.550376150557
5269,6905.61,6765.2140856007045
204787,2475.05,1350.693718859944
97453,10058.01,10115.87378087542
396435,975.36,1050.8887399201176
291714,1446.5,1644.1176736705465
510323,4640.33,7174.196498394176
330527,966.57,1756.908646529755
585577,430.59,1356.4808630413845
54631,1705.61,2283.7574927032256
396399,1510.85,2409.548161267871
274074,1249.25,1939.931437097664
460799,1089.1,1348.1944278003066
529834,1567.9,1257.3830548713358
395302,1419.43,1698.499400904007
380143,1812.51,4161.6791270135245
358407,1658.2,3455.5421138754464
181349,1284.21,1857.2807668123285
418014,642.81,1801.7697910887443
159196,5178.84,4244.722867505076
575185,1919.2,3555.835808469962
104566,3695.65,4987.863923593195
401920,10022.75,6444.141218590747
273024,744.19,1148.005048146043
523283,1951.54,1293.6172410107265
243085,2553.46,1731.1946714206913
355832,1919.75,2468.9222013456047
399947,1482.12,1305.6269202687997
307283,3247.09,1852.8026973358951
425156,869.36,1358.8451715011254
175658,1059.99,1740.872870954233
67626,7791.8,8294.059448128275
454104,1696.2,2633.7198651110457
348199,963.53,1672.2100793307932
191176,2521.68,3625.519335449386
311027,538.51,1090.3889145417222
124123,2756.51,3469.4992362964695
156438,1627.25,1759.6214296180674
488361,3992.13,3634.8628386893597
548025,2817.65,2350.2043871647793
65161,7261.17,4316.927751358157
427975,3764.36,3135.3387253868445
379988,1034.22,1819.4965509768201
411147,3553.57,4247.996867636134
212117,1323.78,2377.7392667113227
107522,2490.18,3328.8034337819718
335146,7039.97,8193.119765311936
332716,1721.36,1935.745514487362
85285,620.33,2082.9835451425224
4908,12082.51,9673.356102594133
484456,1198.62,797.9328468794279
548902,1355.85,3956.160117137555
293346,1309.46,2043.143919857709
476410,5828.23,6043.661240834017
560051,2187.22,2330.4339584568006
544233,5076.81,4722.07757329793
191485,1239.98,2555.276964242731
505652,1028.28,1094.767195710091
202218,745.12,768.2589145699334
444967,1793.2,1432.341280828202
309316,1550.63,2306.635803655404
221989,875.08,2210.224005288498
215169,5076.65,5261.748321926116
162596,2016.95,961.5210274576573
176048,3955.12,4569.280525544918
427183,3744.02,2322.8599080869876
309170,2142.28,1369.8613557691901
315641,4257.5,6265.72376662078
479846,3748.63,4151.903157565937
452208,855.33,1352.2614761925513
67107,1010.3,1406.7030141984192
468915,1900.74,2648.8678120803597
486975,1883.66,3966.5811262603693
513518,109.5,807.2083470945402
538590,22284.83,4846.439019985768
408796,574.85,724.4195784307949
441941,657.08,599.3171430077848
378863,7231.93,9745.64134051356
547335,290.58,1790.1200817536378
454145,12060.61,11266.701915044774
485800,355.05,1447.7404150139857
299676,1371.5,1525.232544428139
297106,1794.23,3704.2574621082435
566837,996.93,1451.2956842136073
443454,904.38,2300.1783893266697
430800,2584.77,2026.0679490167686
184154,2571.49,2578.3570288863807
406103,2035.25,1430.6334877500515
557081,6073.59,5004.516002648093
71619,6745.73,6560.127500101639
241147,2073.57,1561.106339738798
407885,451.33,1184.6137340230177
68647,835.01,996.7934289572681
377572,1957.88,1957.2344516585872
552250,1075.05,1713.1356553972705
419973,2192.72,2596.4902397278156
399131,5068.51,3197.3897987445644
463660,8838.72,8943.905554163943
560862,3501.29,2836.7120482228966
159891,2251.58,3698.733143891306
140416,3159.57,3205.770689025397
138656,581.07,2039.5875135803803
280861,4287.66,3523.2311854806726
156076,678.16,1436.834117947571
397219,628.48,1404.0817213874948
546221,1225.05,1902.9912034797612
483980,5929.91,4781.355715986944
30543,1572.6,1664.8083408003897
278123,1608.05,1365.7177113037633
321185,454.62,665.0091040186658
269086,1239.0,1151.6543204206082
227941,1056.28,2015.8526518812946
561721,1935.94,1914.1965740465726
549453,4363.34,3848.0708519999444
28764,951.43,1085.5337999959079
478897,5015.44,4279.213921400191
488216,13823.73,8315.715756973224
259517,1940.83,2070.3314213044896
299496,1479.91,1268.2832760355273
178960,4318.94,3754.2696801747084
291998,869.8,1222.348660521076
573782,914.88,950.9348300349203
125958,1256.13,3598.313075040061
264799,1236.0,1560.3008641837762
120644,3156.17,1754.79193917988
136939,1598.63,1034.0592398168671
148110,4317.53,4668.5293513072065
336399,2601.4,2550.084434550209
139508,1872.79,1531.1691866903616
497160,537.91,1197.952522606377
436592,819.46,1526.1535493442523
554693,636.62,1774.720520507428
521550,3100.13,7424.2776078083525
293445,1474.02,2078.433535386377
479807,19270.98,8075.412245724564
160477,1466.39,2089.262591756412
491052,1490.56,2201.6840945780223
150472,3387.62,2429.8559470150108
157106,600.31,1362.3420931352725
440943,671.54,2610.319982469276
438966,1162.53,980.6747904390959
586801,1218.35,1250.1197048396068
421603,4234.85,1915.2811045951048
538933,595.93,854.8539491073598
467500,2886.1,3112.7705096142845
387374,1084.62,1513.755051030253
203921,2030.36,1786.6545931630762
132197,551.28,881.9138106495873
490059,4719.56,2708.75916282061
366258,10273.3,6696.1750552526055
53266,6973.34,4249.054986449042
234946,2029.81,1387.7081313866165
223777,3566.56,4407.614391418792
88136,3721.87,3291.593295970809
310452,937.32,2042.5002860799875
505736,1202.2,2301.4874902175575
164406,911.92,1620.2435324383728
470335,3722.49,4438.6628837026155
490375,9020.35,9482.732117211173
119660,2752.33,2120.885184831236
452820,1913.27,1780.3815523909066
521152,2063.74,1471.1055295975275
496829,2609.71,3339.6063095084714
8888,3115.36,2559.4823953086043
507120,9651.63,7036.41110406151
81335,2731.45,2166.096545992156
315733,1921.3,3066.568917424086
419215,4222.59,4170.989297480971
302526,2188.31,1822.0922968169593
565062,4006.41,5663.943146183203
552685,1773.72,3108.8384681803113
378078,3547.17,2556.000908490606
330531,3752.76,5299.342723606871
174266,5214.09,5827.131058057268
244929,2570.47,3609.556587571775
249484,1273.85,1753.6344260442515
410938,765.78,1856.3992206298954
176910,1602.55,2914.1063102511334
222861,1407.06,2335.2770394362124
423217,1013.9,1776.6860850366033
307982,1851.63,2115.2269599676597
227100,996.25,1736.5576906141832
297339,3161.88,2012.2828368515322
527737,7965.02,5243.169110742612
494518,1514.56,2403.574683622672
387739,2210.63,1754.3178863297894
519161,1611.64,750.2595789040388
92888,701.64,1914.1429311923828
279960,4002.84,2484.5414650343837
207379,3730.81,2045.629289734945
327313,9729.0,2430.8743301998957
580840,383.23,1465.175361486749
272967,1679.31,1999.4405436286934
322633,4546.8,4112.255630393685
46635,2166.11,1271.8961717417426
18300,3017.88,2540.4909827950587
379160,956.26,2242.026260078658
57706,4343.72,4114.030959809566
476110,1513.12,2548.79643507477
434045,3465.26,1579.0580763566318
121618,2257.74,4284.32808449523
1030,12617.52,6323.825530342402
248813,1089.82,2306.020771194615
577658,3050.11,2434.404726012507
213827,626.07,1072.798973877905
555828,2380.56,4641.958329621395
189426,1531.54,2135.736116777446
387645,4170.92,4563.263703037941
316891,3937.94,2694.1482021830543
452004,1058.65,1718.3790551810466
77566,8615.83,5311.736548224212
424589,1226.74,2138.889305619532
303391,2732.47,4045.6884723304966
36655,3039.6,3533.907563165146
141010,6626.49,6260.2075743230325
353985,1358.38,2084.6257296022004
73677,1175.89,1914.315982637875
495953,1006.28,1589.9522224536918
292634,4127.33,3195.7391885497764
102144,919.13,2573.8219745503957
142372,1295.93,2494.232127939856
562510,1999.43,3321.181256276038
21166,5079.92,4351.439274594385
182725,1052.74,1206.859705556459
221328,2914.14,2518.020369621324
422939,4770.18,3890.0973930552254
555806,989.75,996.7051004022941
480917,5918.0,3522.747843658612
94582,837.63,912.4297292884391
553924,1305.45,2799.27091232103
265499,846.6,1801.9382372354282
186096,1973.91,1839.8867736290645
19091,2625.17,4584.227321967147
12573,1272.38,1646.1399752235125
399165,1026.57,1520.6712479960333
172554,891.84,1611.0366077243507
326411,964.49,2528.9023846263867
296719,3607.03,4845.4703863377
103331,2651.5,1969.7936120173968
250478,3543.33,2581.07951100259
480889,193.24,586.544120282074
546600,980.05,2617.5459283393575
90750,1141.31,1504.674755325639
256801,2863.56,3533.938845849694
384930,3789.86,6784.832251758691
404049,756.0,767.1763366881589
278767,557.29,390.1465656132432
81089,1887.72,1372.19078219166
14934,4870.56,4025.500221327172
382674,2302.26,1719.0751401695288
171590,6807.34,4812.715242373074
402370,1076.0,1434.4895315570516
316633,8785.97,7074.598318291694
340171,6743.69,6955.962562433788
509616,4124.05,1946.1619748153644
19807,1764.27,2066.887565398651
6001,1567.39,1123.5770837734274
512360,1592.31,5314.675851172664
179793,2337.41,4477.072095253034
88978,958.71,1466.8821169735957
257988,788.94,1682.2069107514976
226941,1408.4,1933.6173520624357
4526,5131.7,1927.5877057128064
559342,1024.57,1606.5730835516672
68349,2893.81,5059.35940977298
541818,923.05,1602.1007958526186
236280,1081.28,1759.869103977896
17366,994.34,1263.1415446227177
300900,2757.53,2325.9618846926446
181623,838.77,1844.0129242536696
32983,3196.51,3051.519765974938
112518,2187.79,1923.48251445413
20388,680.2,1377.177930713154
224946,1581.59,1863.1636087745114
248756,624.76,1648.7591956536867
224684,1642.26,991.7563252187861
266635,1411.93,1364.2409084979406
171029,907.41,1317.8181536964041
166403,1959.62,1745.4021315046016
305307,4225.45,2366.367225091393
180703,4014.58,2952.8217307498826
190484,5009.56,6166.726488134218
1637,814.42,1065.1779586466043
326717,9320.83,4085.96411351071
102747,848.08,2407.4993597603398
507411,1586.89,2708.0056738499966
50744,1375.76,6282.3888586795165
107776,826.69,1788.6767323657023
111904,4058.6,2038.814140417142
567525,2126.31,1781.8841684114345
552251,2310.39,1727.0610222120777
318827,3579.38,3140.238998337641
104951,2683.67,4784.009506496072
427214,3876.46,1179.6629359233489
345224,1961.14,4834.505484463791
318599,2464.81,1976.4424040083638
100118,1962.55,2261.952664436745
347853,1877.68,2731.28786960504
264920,1235.61,2012.195705717752
82954,12687.04,15426.499895807283
148650,580.0,3137.424681288469
103286,12702.47,4919.058267166071
260880,1967.08,2447.596020900659
287575,3005.72,3035.162315650169
278649,1486.97,2118.162790591045
70461,3482.76,2630.4908678703923
408142,1436.25,2095.751602043366
271944,1044.07,2145.575172362493
354416,4055.3,3674.963068891444
161792,8017.05,4189.691490036699
420992,8502.21,3961.0455471990927
266762,1965.97,2208.6881823953745
126411,749.78,1269.5176642394433
375367,1384.25,1494.324194258371
360236,2095.38,2473.169928912659
505879,2588.97,2091.588957969604
260546,1545.08,2203.194462369192
64173,2615.02,1343.0363825960942
231911,7336.82,4862.975097552417
157261,3287.55,1641.6852696284227
466428,1837.63,1832.014578438931
369656,5798.01,5226.588370666422
128326,796.66,1433.6240926819428
209844,583.43,1419.4896519550584
313599,2111.44,1827.0849267932194
274017,1095.45,1658.1562489387616
257692,501.95,2307.3027746073603
29563,752.06,1464.41266426546
115653,709.92,1590.9656974466575
247676,1531.73,3997.638738639709
323010,2913.26,2121.2171605770172
172123,2848.01,1514.8614829862422
62181,2323.65,1546.1333952112668
245654,8137.13,5309.117805891101
223666,1185.66,2365.4617049089334
549769,1136.24,1580.9569585879092
209985,5068.02,8682.48420583457
475580,848.47,1135.3110224933698
24806,1583.82,1699.3442909218606
261335,378.0,831.7749235078979
28222,8819.72,4665.181161203199
471631,2079.27,2143.525951888917
344326,4841.88,4971.305448359413
418638,3198.2,3541.588667359877
289228,4213.94,2129.659786048597
536325,4907.11,2418.153773088654
550141,1144.39,2621.2736678474357
226593,1434.54,1645.3632730712648
434254,2418.39,3068.074787519563
357477,4338.25,3646.6117785649803
10781,2601.83,3710.5863152524353
251712,4383.21,9831.313469745497
16632,2477.15,3834.1727187013785
49817,2758.13,2758.409865222985
339407,2343.36,1770.9288385860714
404533,3695.98,3714.5947319785632
120806,2526.88,2821.719951569049
455606,3852.3,8398.87229918819
117951,792.62,2173.7016073115983
242827,5362.78,3786.23132013954
47979,3120.3,4454.942441315603
549510,3715.18,3253.2086167596326
544134,756.59,1830.8785025342459
205034,4491.27,5438.143604769457
206881,5523.51,4702.358917323713
274255,1465.96,1919.5575041035895
124675,2918.26,1827.6538667278162
572078,615.87,2363.6114417444232
376697,2432.1,1482.5979251680521
157678,3560.11,3777.38681674241
217584,4361.5,2498.381609663141
425682,1016.5,3899.383568123033
32933,1869.87,1277.3597965983706
226240,628.61,1335.4225110772577
91917,1672.04,1289.5655456423508
2810,836.32,1687.3194896141947
206111,1756.43,1763.7684360602098
323886,395.65,954.4744541792642
398738,3721.89,2457.500293722147
185226,1767.57,2920.905019406955
285157,2063.07,2467.996590061829
444586,5833.79,3770.0807702745205
289498,3348.57,2293.8639340471127
582202,1960.88,1689.53039645857
495914,7371.68,6913.1244067507305
316537,5442.74,2663.233560420215
260918,813.32,1816.3119824705534
375325,935.32,995.2985696949179
557396,902.26,1510.3396036514016
77769,639.6,1150.0591717252132
132353,6476.45,5891.372840594186
43522,1032.02,1185.7402369145518
360727,1263.11,2039.553170126361
587370,9542.95,8410.866707377427
175946,4443.99,1075.9343900819206
400839,1626.56,2490.1446400388268
418232,8977.03,7965.224923746515
463457,1129.43,1909.1992358721332
587039,1745.12,1281.622006824118
547724,2628.99,2328.7720238094207
65852,7446.11,4200.292574483091
151491,1601.8,648.9060339716307
319331,221.71,1009.9310854561793
548003,1069.41,2650.2762614707603
525374,1018.92,3257.579556037246
28038,1329.09,1270.5030431143396
482792,1277.14,1033.6702517513595
518623,1057.99,1292.1947315532814
49237,1136.16,1124.4161794299334
95797,4954.57,6864.505859872363
160155,3776.05,3994.481064021381
497698,848.57,1259.9753500705265
137056,3528.61,3496.3595332338355
382954,1587.67,1414.3177416554095
290122,973.18,1808.3351363215322
278630,4985.07,4313.950656470771
28319,2781.4,3967.9587198865465
78313,3259.22,1757.4824529210052
168314,752.65,1154.157049370177
318157,2695.76,3789.743964341372
380532,4205.67,2847.1077747362656
431932,9007.78,5681.174128561854
446182,2427.5,2506.791434279065
585408,2679.83,2959.2146145861016
93263,2702.84,2928.673344922677
472494,1405.44,2917.0010220786594
372532,1663.74,2322.942338965134
465551,3559.03,2502.2720033160017
180964,5540.68,4604.83564941817
202278,1583.72,1470.8291932847592
382234,1923.75,1492.163327358168
471934,2606.32,1890.7593566872272
35390,2252.89,6300.478199767156
194597,4719.46,3861.043998648454
328024,1451.54,1907.2327288163922
409123,9677.52,5730.266175562233
369016,688.59,1263.1203017808803
539715,1885.64,990.0286837807059
120917,1210.67,1936.5425613719294
60678,709.71,925.1527304227341
503389,1303.9,1923.7511108078677
383219,2371.38,1599.4729550632346
521097,1820.96,1563.8081703057462
517694,578.24,3344.5946354525677
561797,1072.38,1194.067393672566
31442,1838.34,1978.972108608618
372765,9191.2,10272.85346129057
422099,4788.59,3972.202765117303
555588,1020.56,790.1302684133323
364313,4798.18,4900.049760468237
493661,6618.41,2025.2236131339419
268309,5094.26,5842.902618499824
56841,20874.48,12287.269666156322
278898,13933.79,11167.673411629225
109652,5625.0,10821.808207639784
276276,3615.98,4849.715980334245
214078,4984.62,2782.54466668026
465923,563.22,1757.681970744371
529283,11934.28,7278.174926474043
465412,2512.3,1658.0263215489572
555563,4153.35,4313.839394623991
161378,4466.65,5222.187368452388
12908,3003.05,2777.472868128759
251914,2419.29,1613.6855080665587
477258,930.07,1004.9750855990153
450194,605.87,1743.7482372840748
17569,2525.36,1442.0582428284033
499565,10536.6,9496.261512812425
18415,6752.51,9354.793143971561
55519,926.43,1950.6417901365116
205389,684.65,1233.446316020259
501888,2235.9,1951.6918931747823
466018,1757.41,2105.0550749649638
401473,1686.79,1758.5803796008108
491528,779.11,1697.2076617387615
140718,2478.17,1925.26164309185
328546,6006.44,6507.179623313744
454567,6628.87,4851.282951202595
169768,1251.97,3207.663198558546
102860,5666.89,3284.8019677846723
415483,930.0,1022.5717551387263
279412,3892.01,2381.384767284847
100090,1570.76,4333.447793241501
311189,1498.58,3233.980559923229
302054,869.75,2533.6434347413415
236091,1895.91,2138.8315860339476
500065,939.62,860.5092605146898
361011,1846.36,1764.1678728504212
389037,1113.29,2215.789893541574
70717,3519.97,4423.6315131104775
501317,3211.4,4042.0731615548298
561951,1176.52,3657.251380591774
78311,1815.08,4130.296255023231
174264,924.05,5121.229101094168
521066,1220.42,1310.3994805015056
544416,11039.62,3414.4536358470623
199059,4047.77,4650.145761231767
474204,1469.13,1451.7762066315722
417091,1041.84,1398.0716112934647
525173,1606.98,1673.0880222875226
275722,638.39,902.8831041938183
146879,5247.17,2554.5765373867994
539886,5426.03,2034.0328032980692
509957,1470.0,2662.92159296336
414145,1341.73,2707.2028998483916
576335,1660.13,997.0528785153676
26268,5944.16,4942.761989678384
13155,1526.29,2152.8608894695453
467898,763.94,2063.242385375533
295545,1876.71,3185.275945675139
510012,3052.35,3143.8354230325995
347814,5788.03,3358.489147849048
403581,768.22,905.2746593353652
333174,1746.32,3160.8841382265236
53418,989.46,928.4611586443498
108836,2589.54,1487.7952337582992
393723,4106.33,2521.988989222982
232253,1230.62,1936.3991444215494
200024,1941.45,2030.6398652161151
199287,787.31,1798.5307733617644
112048,7365.59,6222.950942648131
263432,853.83,1863.9482677032852
576385,3152.2,2641.3975842089703
96200,2196.4,2125.598429928346
137126,923.15,2037.4733740758936
463084,2684.87,1887.4518253889603
561359,3669.7,3487.2455385948524
122033,5151.3,3312.0111218286756
6872,1615.28,2391.8990681007804
579513,4768.11,4469.396342193616
197451,2852.99,2732.842281781117
67964,3472.71,4085.5091633461307
444716,10999.01,6308.236039046016
439217,3268.86,2587.548388670078
408977,2351.52,2502.304915195179
306288,4179.32,3192.1647059416764
389246,1007.96,3518.4486822897184
376058,2133.78,1797.674330529222
86942,4447.98,2599.503279465701
305645,3653.69,3181.775917611957
190097,2336.46,2208.402153213205
285806,2707.34,1951.1083679860685
446857,1397.19,1726.1484618942638
582558,2699.01,3378.7410811722784
585633,2074.24,2883.2185655483872
456677,3325.33,2166.5688077095883
116696,2591.91,2159.122797084384
193738,588.8,1057.0306487897128
200869,955.52,1771.03898738186
417047,7885.37,4844.225120064324
346590,3405.9,2056.8361413278476
166466,1606.63,1633.3695552279082
160077,8814.99,7636.315890833184
246738,1001.57,1465.2814642321373
461951,909.33,1810.5923711775088
146608,939.66,2404.1895806895345
81908,1596.37,2570.3932943500176
263538,4411.66,3620.409879574954
218896,3131.38,3284.216260320334
85086,5243.54,6501.035653431083
22706,252.07,1131.7987385698084
112185,508.52,1439.9981173101914
151357,1523.71,1741.7468353157292
500717,3533.39,3477.1931815119688
310183,955.85,1942.868137666728
433524,1322.27,3140.1826062922046
141771,6219.15,4211.631288896904
586071,1224.28,842.9772058112001
471695,3040.06,3357.2658808118586
547324,10514.6,6679.738739779063
170329,5499.72,1748.10580706698
231511,627.5,1069.677886237289
57544,9400.79,6820.053040992341
358451,4434.18,3596.587443653711
160098,5449.82,4409.310941503701
421189,1961.48,1925.6198050061876
445929,900.94,1842.9423002979117
317306,1223.44,1452.6003691014178
314986,2047.87,1676.9956092218115
146320,1092.54,3193.072743578775
206163,2188.07,2565.5056926728157
398790,1060.67,1616.9364022470438
320286,4864.32,3588.581282859266
517591,923.81,1769.5680981955347
465489,1867.04,1761.4183111751
289448,2521.8,3681.784360974278
86622,1010.35,2336.519345910547
97500,240.62,1072.1575540905915
61926,5427.62,3291.8924051153535
567369,875.89,1694.4736014382634
208917,636.2,2320.7285117240713
328184,1171.69,1334.8704326783404
95038,3397.54,2347.9432070738276
567503,1476.35,1783.847583676554
94766,2466.47,1409.7181901986787
193264,783.44,2699.075982189791
51885,1022.47,1357.62464072877
66714,3178.02,2802.0169027172624
42416,2135.04,4355.583116561091
203690,4767.57,4000.9292902999723
385616,1053.51,3112.22169829409
69890,1484.04,2045.700714701661
97940,1931.73,2960.2701472477715
85348,3105.95,2307.4463743265505
276991,1671.07,1674.449403900385
481146,4100.03,3093.1447294351983
216839,676.06,1172.8011473742542
253653,1305.51,1606.1479496821335
464768,1677.26,2024.0382956487451
45545,1318.48,2246.24382494213
304252,3482.69,2026.2417345781953
338637,5292.05,4944.83285923658
195153,4996.49,3640.465337849294
528428,1390.5,2565.532342213465
249429,2206.68,4567.913284742419
137891,1360.2,1827.0053095848182
197713,1536.84,2728.79970329219
263501,999.8,1309.9567461908991
91998,2905.02,1829.3230130837928
248487,1971.0,1995.3144779556683
525659,2520.02,1567.4631966141903
82089,1648.24,1850.1832332513006
37524,1726.96,2065.7635115024577
350430,859.82,1550.8231831919616
261094,1130.63,1671.682387147232
537418,3264.42,3051.670478223921
120539,8843.46,6787.733536021493
67464,2064.84,2099.799411170925
25217,2972.55,3917.599817300912
132300,1060.46,1018.6771530515216
381920,3841.97,3458.9922018811594
206664,2319.75,2833.0703708017304
149881,1167.65,1556.5495199069094
46145,4954.28,2897.989749621883
345888,870.83,1792.5573218252212
125395,1522.12,3260.366359195749
573997,957.15,1306.2770075049198
390936,1186.06,5840.948436056544
138536,986.4,1421.8031322928014
352874,1275.7,1890.3921374288448
441394,2340.16,2590.242601088745
449325,722.93,788.6786983008274
248814,1920.48,3501.0546581362214
427416,3762.26,3310.2533912302397
253934,3497.85,1575.8803043353182
201418,744.15,1144.1788873783605
283443,707.7,2445.1008635282064
466548,5623.52,7028.39305149121
59527,2503.59,2147.3658766839694
156941,3858.91,3645.660209739402
230763,5228.08,5417.733724126061
247291,1551.41,1532.602111807265
43921,2529.74,3420.3252641046943
263940,1282.67,2255.10064143394
38677,1026.33,5146.328482502779
190495,496.49,1190.1880017458338
535968,6152.41,2535.427016934169
399809,4942.99,5861.4130928426375
448528,7611.18,7119.944068974852
98149,10421.54,7946.175894720616
562272,1492.91,1931.7665781380674
219359,11618.48,5982.182297934425
215176,1327.08,2171.1908890575705
181304,1387.62,1883.7100339191916
